username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;v_neg;v_neu;v_pos;v_com;tb_score
;2019-06-20 06:34;0;1;"Oui il faut en Finir avec # LFI qui voudrait transformer la France en Venezuela. Français je suis fier de # LVMH et ses succès dans le Monde. @ RETSINMarchttps://twitter.com/FranceInsoumise/status/1141354324150366212 …";;@;# #;"1141655645315371008";https://twitter.com/SulpiceClarence/status/1141655645315371008;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 06:18;0;1;"Et le château du Galoupet devient le 4ème vignoble de # LVMH https://www.lsa-conso.fr/lvmh-s-offre-un-beau-domaine-viticole-en-provence,319827 …";;;#;"1141651542333898753";https://twitter.com/SaphirElle83/status/1141651542333898753;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 06:17;0;1;"Félicitations à Bernard Arnault qui a franchit la barre des 100 milliards de $ de détention de patrimoine. # LVMH est une fierté française et contribue au rayonnement de notre pays dans le monde entier. Bravo";;;#;"1141651216696369152";https://twitter.com/Levercors/status/1141651216696369152;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 06:11;0;0;"Et je ne parle pas des opportunités qu’offre ce groupe à ses salariés : formation continue, plan de carrière individualisé, mobilité interne, PEE intéressant, avantages en nature... Il serait temps que la réussite et l’ambition ne soient plus pointés du doigt en # LVMH # France";;;# #;"1141649757355593728";https://twitter.com/AlFbpe/status/1141649757355593728;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 06:03;0;24;"# LVMH visar fin styrka med nytt ATH pic.twitter.com/ibR49u9EuN";;;#;"1141647735214497793";https://twitter.com/miljonjakten/status/1141647735214497793;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 05:58;1;7;"Ne jalouse pas les riches... étudie plutôt comment ils ont fait # bfmeco # bfm # LVMH pic.twitter.com/5f36jyAd1H";;;# # #;"1141646515074678784";https://twitter.com/Leadunet/status/1141646515074678784;0.000000;0.805000;0.195000;0.526700;0.000000
;2019-06-20 05:53;0;2;"Quand tu réponds à # LFI et sur ton tweet fait un carton d’audience # economie # lvmh # proudofme # MadeInFrancehttps://twitter.com/treeschannels/status/1141363150861852672 …";;;# # # # #;"1141645354192048129";https://twitter.com/treeschannels/status/1141645354192048129;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 05:48;2;3;"After 5 worldwide DARE events, 400 executives have experienced the Cube Method thanks to Startup Inside. Today, we are proud of Dare Acceleration Days, 2 days to accelerate 20 projects, 57 really motivated intrapreneurs. @ lvmh # DARE # LVMH @ onepointpic.twitter.com/2ibpSGMMfD";;@ @;# #;"1141643965994852353";https://twitter.com/Startup_inside_/status/1141643965994852353;0.000000;0.780000;0.220000;0.851600;0.500000
;2019-06-20 05:30;0;1;"Louis Vuitton Moet Hennesy India # LVMH Program- Power Dressing & Grooming! # louisVuitton # MoetHennesy # PowerDressing # Psychologicaldressing # Grooming # Styling # corporatestyling # shirttiecombos # corporatetrainer # corporatetrainings # imageconsultantinmumbai # imageconsultantpic.twitter.com/9d50h7wxs8";;;# # # # # # # # # # # # #;"1141639443834531840";https://twitter.com/Imagicians_JA/status/1141639443834531840;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 05:24;0;0;"http://www.lefigaro.fr/decideurs/club-des-fortunes-a-100-milliards-de-dollars-bernard-arnault-rejoint-gates-et-bezos-20190619 … Tout simplement exceptionnel # LVMH";;;#;"1141637877413101569";https://twitter.com/ALHAMBRA_SEARCH/status/1141637877413101569;0.333000;0.667000;0.000000;-0.128000;0.000000
;2019-06-20 05:19;2;8;"Effectivement, # LVMH c’est : - Des recettes fiscales pour l’Etat - 145 000 emplois en France (j’ai moi-même travaillé pour ce groupe pendant 5 ans) - Une précieuse vitrine du savoir-faire et du luxe à la Française Stop à ce # bashing indécent. Honte à # LFI et consorts.https://twitter.com/Reylunique/status/1141448695692615681 …";;;# # #;"1141636671986946048";https://twitter.com/AlFbpe/status/1141636671986946048;0.055000;0.945000;0.000000;-0.296000;0.000000
;2019-06-20 05:08;0;0;"Ce qui est le cas de la majorité des clients étrangers de # LVMH, russes, japonais chinois....";;;#;"1141633854349987840";https://twitter.com/albanmoyaux/status/1141633854349987840;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 04:53;0;3;"souhaitons à La France beaucoup de Bernard Arnault qui a créé 13000 emplois # LVMH en 2018 https://twitter.com/f_lesache/status/1141432741667491841 …";;;#;"1141630216651100161";https://twitter.com/SylvetteLepers/status/1141630216651100161;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 04:25;0;0;"chez # Vuitton les ouvrières qualifiées qui font des magnifiques sacs de luxe pour les riches n'ont que 10 minutes pour aller aux toilettes par jour et gagnent le smic même après 20 ans de travail c'est cela aussi # bernardArnault # LVMH https://twitter.com/luxphoton/status/1141469556357193728 …";;;# # #;"1141623122006892544";https://twitter.com/bourgeo48117923/status/1141623122006892544;0.000000;0.920000;0.080000;0.526700;0.000000
;2019-06-20 04:03;0;0;"# LVMH Impressionnant ! https://www.lemonde.fr/economie/article/2019/06/20/dope-par-la-bourse-bernard-arnault-entre-dans-le-club-des-hommes-possedant-plus-de-100-milliards-de-dollars_5478740_3234.html … via @ lemondefr";;@;#;"1141617447939784704";https://twitter.com/DZConseil/status/1141617447939784704;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 03:58;0;0;"C'est quoi ce tweet Marc Herstalle ? Créez votre entreprise, prenez des risques, créez des milliers d'emplois, faites rayonner la France comme Bernard Arnault # LVMH ... C'est trop dur ? Alors taisez-vous et reconnaissez lui le mérite que vous n'avez pas.";;;#;"1141616188717490177";https://twitter.com/PhDieudonne/status/1141616188717490177;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 03:56;0;1;"Il est riche mon patron # leparisien # LVMH Bernard Arnault, dans le club des hommes valant plus de 100 milliards de dollars — via @ LaMatinale_M https://www.lemonde.fr/economie/article/2019/06/20/dope-par-la-bourse-bernard-arnault-entre-dans-le-club-des-hommes-possedant-plus-de-100-milliards-de-dollars_5478740_3234.html …";;@;# #;"1141615842108551171";https://twitter.com/VirginK/status/1141615842108551171;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 03:41;0;1;"Les réactions, comme celle-ci, à l'annonce de la valorisation de # LVMH sont d'une grande stupidité. # Arnault "n'a pas construit la France mais il contribue largement au chiffre de l'export et tous ceux qu'il emploie n'ont pas envie de le voir partir # labêtisehttps://twitter.com/JNath75/status/1141417113745317891 …";;;# # #;"1141611958136901633";https://twitter.com/evedebourgogne/status/1141611958136901633;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 03:24;0;0;"Questions à @ MaximCombes et @ humanite_fr : En quoi la réussite de # LVMH et son patron est un problème pour la France ? En quoi incriminer @ EPhilippePM et @ murielpenicaud est pertinent ? Quelle est votre contribution (hors propagande) pour l’emploi ? # QuestionsAnodinespic.twitter.com/IyRXQdQ7Bs";;@ @ @ @;# #;"1141607690545893376";https://twitter.com/QuestionAnodine/status/1141607690545893376;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 03:21;1;2;""Le saviez tu ?" # BernardArnault # LVMH # apprendreensamusant # jouelacommebeberpic.twitter.com/JZp6mNnW5U";;;# # # #;"1141607011425181697";https://twitter.com/sebtixlovesyou/status/1141607011425181697;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 03:13;0;0;"Ça ne te fait pas plaisir que la France rayonne ? Ça serait rigolo qu’ # Arnault prenne sa retraite et vende # LVMH aux chinois, il n’y a pas d’investisseurs français capable de racheter un tel groupe Et les chinois lâcheront les ateliers en France, et les sociétés moins rentables";;;# #;"1141605058737516545";https://twitter.com/emma_bovy/status/1141605058737516545;0.000000;0.947000;0.053000;0.381800;0.200000
;2019-06-20 02:53;0;0;"Quels sont vos sources?Parce que ce que vous décrivez c'est la logistique ou la distribution pas le luxe. # LVMH est régulièrement classé parmi les 3 entreprises préférées des salariés et des jeunes diplômés.";;;#;"1141599943527927809";https://twitter.com/callbass/status/1141599943527927809;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 02:41;0;0;"Pourquoi @ LVMH # LVMH par sa filiale @ moet a-t-il autant recours aux # CDD d'usage dans le # vignoble champenois ? Pourquoi pas des # CDI annualisés ? La vigne elle pousse chaque année, non ? @ CfdtBerger @ GeoffroyRDB # champagnehttps://twitter.com/luxphoton/status/1141469556357193728 …";;@ @ @ @;# # # # #;"1141596900946137088";https://twitter.com/GillesCallot/status/1141596900946137088;0.000000;0.919000;0.081000;0.409800;0.000000
;2019-06-20 02:34;24;48;"Créativité,réactivité,culture de la beauté,excellence artistique et artisanale,rayonnement international de la France (90% d' exportation), mécénat puissant et avisé, milliers d' emplois créés, si la @ FranceInsoumise recélait du talent, elle s' interrogerait sur ce succès. # LVMH pic.twitter.com/etzq1JdWRl";;@;#;"1141595115032629249";https://twitter.com/BernardCarayon/status/1141595115032629249;0.000000;0.926000;0.074000;0.421500;0.000000
;2019-06-20 02:21;0;2;"# LVMH Je viens de faire un fond de poche dans un jean et ma fortune s'est accrue de 2,57 euros sur la seule journée d'hier. Dès le matin, voilà qui vous met en Forbes...";;;#;"1141591894604025856";https://twitter.com/CARRIEREJerome/status/1141591894604025856;0.000000;0.919000;0.081000;0.440400;0.000000
;2019-06-20 02:18;0;0;"BandZ : Louis Vuitton domine sur le luxe selon Kantar https://buff.ly/2RqFBnX # Suisse # Luxe # lifestyle # LouisVuitton # LVMH via @FashionbyFL";;@FashionbyFL;# # # # #;"1141591008037265408";https://twitter.com/Agefi_Luxe/status/1141591008037265408;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 01:59;1;1;"https://r.lvmh-static.com/uploads/2019/04/lettre-aux-actionnaires-mars-2019-e-accessible_va.pdf …. # lvmh # investing https://www.standard.co.uk/insider/alist/bernard-arnault-net-worth-lvmh-chief-exec-louis-vuitton-jeff-bezos-bill-gates-a4171231.html … http://fortune.com/2019/06/18/bernard-arnault-net-worth-gates-bezos/ … # billionairespic.twitter.com/Mnb8gdY6aK";;;# # #;"1141586413869121536";https://twitter.com/Spy9rock/status/1141586413869121536;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 01:57;0;1;"Je ne sais pas si ça se voulait drôle... En attendant, c'est juste pathétique ! Pour rappel : la compagne de # Hamon est un haut cadre dirigeant chez # LVMH... J'ose croire qu'elle reverse la majeure partie de son salaire et stock-options aux associations !";;;# #;"1141585900842946560";https://twitter.com/DHdeSevres/status/1141585900842946560;0.000000;1.000000;0.000000;0.000000;0.312500
;2019-06-20 01:24;7;8;"La meilleure illustration du biais, ce Tw de # LFI ! On va mieux et c’est tant mieux. Et c’est en partie grâce à des entrepreneurs comme Arnault qui crée, emplois, richesses et paye ses impôts en France, essentiel à notre système, le plus redistributif d’Europe, on dit MERCI # LVMH https://twitter.com/bfmbusiness/status/1140978722054369281 …pic.twitter.com/LIxy2ACldn";;;# #;"1141577582091132928";https://twitter.com/Kakynette23/status/1141577582091132928;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-20 01:14;41;127;"3rd 100 Billionaire in the world, the man behind # LVMH, Bernard # Arnault’s fortune of $100.4 billion.https://amp.businessinsider.com/who-is-bernard-arnault-richest-person-in-europe-lvmh-life-photos-2019-1 …";;;# #;"1141575085020602368";https://twitter.com/SamoNaro/status/1141575085020602368;0.000000;1.000000;0.000000;0.000000;-0.200000
;2019-06-20 01:08;4;11;"Il s’agit d’actions qui flambent parce que l’entreprise se porte bien ! Ce n’est pas de l’argent tant qu’il ne vend pas ... c’est l’assurance que # LVMH reste français et paie ses milliards d’impôts en France https://twitter.com/pio421/status/1141449309105401857 …";;;#;"1141573499389169664";https://twitter.com/emma_bovy/status/1141573499389169664;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 19:49;4;15;"Fenty, named for the 31-year-old singer, born Robyn Rihanna Fenty, is LVMH's first new luxury brand from scratch since the launch of Christian Lacroix in 1987. https://guardian.ng/life/rihanna-opens-new-york-pop-up-shop-for-her-fenty-label/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1560945412 … # FentyLabel # Rihanna # Fenty # LVMH";;;#Echobox # # # #;"1141493234537046017";https://twitter.com/GuardianNigeria/status/1141493234537046017;0.000000;1.000000;0.000000;0.000000;0.128788
;2019-06-19 19:32;1;2;"C'est sûrement la juste valeur du mérite 6.35 millions d'années SMIC en 70 ans dont 3.78 millions d'années SMIC en seulement 3 ans et 180 000 années SMIC sur la seule journée du 18 juin C'EST SÛREMENT LA JUSTE VALEUR DU MÉRITE. # BernardArnault # LVMH # chapeaulartiste # statupnationpic.twitter.com/5SI0y5QO3A";;;# # # #;"1141488996570357761";https://twitter.com/sebtixlovesyou/status/1141488996570357761;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 18:32;0;0;"# macron, j'ai trouvé où se cache l'argent magique, il suffit d'imposer # Arnault à sa juste valeur. Vu qu'il est centi-milliardaire ça devrait suffire. # LVMH # EvasionFiscale";;;# # # #;"1141473886065893376";https://twitter.com/ValCharliePop/status/1141473886065893376;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 17:24;0;0;"Do you know the 3 people worth more than $100Billion each? # LVMH is one of them # forbes # money # trends # business # economics # worldhttps://lnkd.in/dN2xgky";;;# # # # # # #;"1141456782277193733";https://twitter.com/CareerChitChat/status/1141456782277193733;0.000000;0.909000;0.091000;0.226300;0.400000
;2019-06-19 17:15;1;5;"# LVMH a aussi grandi grâce à beaucoup d’argent public et il ne faut pas l’oublier, à l’origine c’est l’aide du gouvernement Fabius en 1984 qui a permit à # Arnault de bâtir ce groupe";;;# #;"1141454354991464454";https://twitter.com/JFPascal80/status/1141454354991464454;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 17:11;1;1;"Vous êtes France, voyons ! Pas dans le pays des Vanderbilt, Rockefeller, Carnegie, Ford, Jobs, Gates, etc.… Là-Bas il y a même un " US Business Hall of Fame ", en France, on leur dresserait un bûcher. # Arnault # LVMH";;;# #;"1141453373079769088";https://twitter.com/francoismendy1/status/1141453373079769088;0.000000;0.914000;0.086000;0.492600;0.000000
;2019-06-19 16:28;3;2;"Je ne mettrai jamais un rond dans ses produits. Et vous encourage à faire de même. http://www.lefigaro.fr/decideurs/club-des-fortunes-a-100-milliards-de-dollars-bernard-arnault-rejoint-gates-et-bezos-20190619 … via @ Figaro_Economie # LVMH Bernard Arnault # Balkany # BacPhysique # NouvelleVie # BacSES # CatchRAW # MusiquesEnFete # SCOARG";;@;# # # # # # # #;"1141442751902470144";https://twitter.com/lenviedemieux/status/1141442751902470144;0.000000;0.887000;0.113000;0.510600;0.000000
;2019-06-19 16:18;0;0;"Fortune privée et argent public ne sont jamais loin, même si la réussite de # LVMH est belle il faut garder un esprit critique, mais je vous rejoins la comparaison de # FI à ces limites";;;# #;"1141440205863497728";https://twitter.com/JFPascal80/status/1141440205863497728;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 16:08;26;15;"Bernard Arnault, le fondateur du groupe # LVMH, rejoint le cercle très fermé des «centimilliardaires» que sont par exemple J.Bezos (Amazon) ou B.Gates (Microsoft). Il devient ainsi le premier Français dont la fortune dépasse les 100 milliards de dollars. http://m.leparisien.fr/amp/economie/bernard-arnault-devient-le-premier-francais-dont-la-fortune-depasse-les-100-milliards-de-dollars-19-06-2019-8096895.php …pic.twitter.com/8GEOxQFXul";;;#;"1141437646281068544";https://twitter.com/GiletsJaunesGo/status/1141437646281068544;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 16:00;0;0;"# LVMH owner becomes world's third person with fortune of $100 billion https://news.am/eng/news/519334.html#.XQqUQ6NraKI.twitter …";;;# #;"1141435524902727681";https://twitter.com/NEWSam_English/status/1141435524902727681;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 15:55;0;1;"Bernard Arnault is now worth $100 billion, joins the Bezos, Gates club http://www.businessinsider.com/who-is-bernard-arnault-richest-person-in-europe-lvmh-life-photos-2019-1 … # luxury # Luxe # BernardArnault # LVMH # newyorkco1888paris # paris # monaco # NewYork";;;# # # # # # # #;"1141434388841992193";https://twitter.com/newyorkco18888/status/1141434388841992193;0.000000;0.905000;0.095000;0.226300;0.300000
;2019-06-19 15:52;0;0;"# LVMH est surtout naît avec l’aide de centaine de million d’argent public destiné à retaper le groupe Boussac, acheté pour rien par # Arnault avec l’aide du gouvernement Fabius en 1984, oui à la réussite mais n’oublions pas d’où elle vient...";;;# #;"1141433633795923968";https://twitter.com/JFPascal80/status/1141433633795923968;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 15:52;2;6;"Sans oublier les 3000 emplois que # LVMH crée chaque année en France.";;;#;"1141433624492949509";https://twitter.com/francoismendy1/status/1141433624492949509;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 15:49;262;876;"Il ne s'agit pas de fortune personnelle mais de la valorisation d'un groupe industriel. Les 13 000 emplois créés par # LVMH en 2018 et le milliard d'imposition payé en France sont eux bien réels. Je nous souhaite beaucoup de Bernard Arnault ! https://twitter.com/FranceInsoumise/status/1141354324150366212 …";;;#;"1141432741667491841";https://twitter.com/f_lesache/status/1141432741667491841;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 15:48;0;2;"# LVMH est surtout naît sur les ruines du groupe Boussac que # Arnault à récupérer pour quasi rien avec l’aide du gouvernement de l’époque (1984) et a bénéficié de la part de l’Etat de quelques centaines de millions de francs d’argent public, sa réussite ne sort pas de nul part";;;# #;"1141432670234263552";https://twitter.com/JFPascal80/status/1141432670234263552;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 15:32;0;1;"I love you @ thepmcf but it always takes the big guns to jazz up your accessories (a.k.a ID bracelets). . . . # princessmargarethospital # hospitalglam # makingcancerlookgood # breastcancer # cancer # lvmh # louisvuitton… https://www.instagram.com/p/By5zcSih4Ea/?igshid=1qudci9qggvlm …";;@;# # # # # # #;"1141428491377942530";https://twitter.com/AErmter/status/1141428491377942530;0.192000;0.726000;0.082000;-0.670500;0.250000
;2019-06-19 15:29;1;1;"Ni vu ni connu j't'embrouille. Mise sur orbite médiatique tardive de Brigitte # Macron, opération rendue difficile par l'affaire # Benalla. @ leJDD au taquet pour vendre ce moment "exceptionnel" avec la mannequin préférée de # LVMH déguisée en collecteuse de # piècesjaunes. J'adore.pic.twitter.com/Mc2OfMr704";;@;# # # #;"1141427903009345537";https://twitter.com/france_ghost/status/1141427903009345537;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 15:01;4;4;"Et le fameux ruissellement il Arrive Quand, parce que la..... C'est un peu long..!! # LVMH # BernardArnault # Macronie # Macron # economie # LaREM # capitalisme # francepic.twitter.com/uzoHPrVbhY";;;# # # # # # # #;"1141420640563544064";https://twitter.com/loran076/status/1141420640563544064;0.000000;1.000000;0.000000;0.000000;-0.078125
;2019-06-19 14:55;0;0;"Booba - # LVMH ( # BernardArnault ) https://youtu.be/S3cB7Vj0gtQ via @ YouTube LVMH, LVMH Nard-Bé Arnault, mucho dinero, yo, te amo";;@;# #;"1141419161777778688";https://twitter.com/MannyRiberaa/status/1141419161777778688;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 14:44;0;0;"Bernard # Arnault rejoint Jeff # Bezos et Bill # Gates dans le club des centimilliardaires ! # LVMH # GroupeArnaulthttps://www.lesechos.fr/amp/1030423?__twitter_impression=true …";;;# # # # #;"1141416393474236418";https://twitter.com/Aureli1enGiraux/status/1141416393474236418;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 14:37;5;7;"La fortune de Bernard Arnault, patron de # LVMH, dépasse désormais les 100 milliards de dollars https://www.lavoixdunord.fr/601327/article/2019-06-19/la-fortune-du-patron-de-lvmh-depasse-desormais-les-100-milliards-de-dollars?utm_medium=Social&utm_source=Twitter#Echobox=1560960803 …pic.twitter.com/ZK7Su88VRs";;;# #Echobox;"1141414813425442816";https://twitter.com/lavoixdunord/status/1141414813425442816;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 14:34;0;0;"Il est 20h 34m et 14s, LVMH : Morgan Stanley confirme son opinion positive | Zone bourse - http://Zonebourse.com https://www.zonebourse.com/LVMH-MOET-HENNESSY-VUITTO-4669/actualite/LVMH-Morgan-Stanley-confirme-son-opinion-positive-28674421/ … # lvmh";;;#;"1141413897498505216";https://twitter.com/Horloge_P/status/1141413897498505216;0.000000;0.806000;0.194000;0.557400;0.227273
;2019-06-19 14:14;0;17;"Bravo à lui ! On devrait tous être fiers de son exemple. Nul ne contribue au rayonnement de la France autant que ses sociétés # BernardArnault # lvmh";;;# #;"1141408858264547329";https://twitter.com/CLegrais/status/1141408858264547329;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 14:05;1;17;"# LVMH en tête du classement des entreprises où les étudiants et jeunes diplômés d’école de commerce aimeraient travailler. Et n°2 sur le classement global, juste derrière # Apple. A lire dans @ Figaro_Etudiant # RH @ harrisint_frpic.twitter.com/VPOKw8oJkN";;@ @;# # #;"1141406678119800832";https://twitter.com/msorry_a/status/1141406678119800832;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 13:05;3;6;"# Arnault a surtout profiter à fond des largesses du gouvernement Fabius en 84 en reprenant pour rien et avec beaucoup d’aides publiques le groupe Boussac, # LVMH est une belle réussite mais n’est pas la réussite d’un seul homme parti de presque rien!";;;# #;"1141391582828142597";https://twitter.com/JFPascal80/status/1141391582828142597;0.000000;0.886000;0.114000;0.598300;0.000000
;2019-06-19 13:02;0;1;"Faut juste être honnête, à la base de la fortune # Arnault c’est une aide publique de plusieurs centaines de millions de franc destinée à sauver le groupe Boussac au milieu des années 80, # LVMH a était bâti à ces débuts sur les meilleurs actifs de Boussac et avec l’aide de l’état!";;;# #;"1141390849458233344";https://twitter.com/JFPascal80/status/1141390849458233344;0.000000;1.000000;0.000000;0.000000;-1.000000
;2019-06-19 12:51;0;1;"Bernard Arnault, patron de # LVMH (Louis Vuitton) devient le premier français dont la fortune dépasse les 100 milliards de dollars pic.twitter.com/9XNvqQfslm";;;#;"1141387936837120008";https://twitter.com/linfo_media/status/1141387936837120008;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 12:21;0;2;"Dire que tous ceux qui achètent ( ont acheté) des actions # lvmh voient aussi leur patrimoine augmenter.... mais pour ça il faut prendre des risques";;;#;"1141380373768785920";https://twitter.com/CLegrais/status/1141380373768785920;0.115000;0.885000;0.000000;-0.458800;0.000000
;2019-06-19 12:08;1;2;"Grâce à la flambée de l’action # LVMH ... demain, il peut perdre 60 milliards si tout le monde vend Et après-demain, Arnault peut vendre toutes ses actions et LVMH ne sera plus français et il sera vraiment riche cette fois et à la retraite https://twitter.com/FerdinandLass/status/1141346232998256640 …";;;#;"1141377110537310209";https://twitter.com/emma_bovy/status/1141377110537310209;0.036000;0.964000;0.000000;-0.128000;0.100000
;2019-06-19 11:50;0;0;"# luxe # lvmh https://twitter.com/renaudpila/status/1141343229356445697 …";;;# #;"1141372797995950080";https://twitter.com/guillaumeprous1/status/1141372797995950080;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 11:47;0;0;"# InsideMoet https://www.insidemoet.fr/ with SHORTCUT EVENTS # Moet # Moetetchandon # LVMH # Champagne # Shortcut # events # luxury # digital # influence # lifestyle https://lnkd.in/ghRjee8";;;# # # # # # # # # # #;"1141372041745932289";https://twitter.com/jvincent75/status/1141372041745932289;0.000000;0.855000;0.145000;0.296000;0.000000
;2019-06-19 11:46;1;2;"La fortune de # BernardArnault, patron du groupe de luxe # LVMH (propriétaire de @ LesEchos @ Le_Parisien), ami de # Macron a atteint 100,4 milliards de $ au 19 juin. Mais ce pauvre Mr ne comprendra jamais que la Maja Nue de Goya qu'il avait exposée en 2009 restera à jamais sans prix.pic.twitter.com/tsSZhItmAx";;@ @;# # #;"1141371671426846724";https://twitter.com/pensezbibi/status/1141371671426846724;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 11:42;17;24;""Sa fortune est supérieure au PIB de 108 pays dans le monde" Ce mec gagne plus de pognon chaque minute en dividendes que tous ses employés, et on attend toujours que ça ruisselle... @ EmmanuelMacron, # PresidentDesriches # JusticeFiscale # BernardArnault # LVMH https://www.lesechos.fr/monde/enjeux-internationaux/bernard-arnault-rejoint-jeff-bezos-et-bill-gates-au-club-des-fortunes-de-plus-de-100-milliards-1030423 …";;@;# # # #;"1141370738768850946";https://twitter.com/AiphanMarcel/status/1141370738768850946;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 11:37;1;1;"A LIRE !! # BernardArnault 3ème fortune mondiale # LVMH https://twitter.com/womandream/status/1141339775066152960 …";;;# #;"1141369466342772737";https://twitter.com/KristelBERINGER/status/1141369466342772737;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 11:01;0;0;"La fortune de Bernard Arnaud # LVMH dépasse les 100 Mds$ https://www.bfmtv.com/economie/bernard-arnault-devient-le-premier-francais-dont-la-fortune-depasse-les-100-milliards-de-dollars-1715439.html …";;;#;"1141360287142043648";https://twitter.com/Sterncie/status/1141360287142043648;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 10:20;0;1;"Voir plus petit, une bonne idée pour les nombreux employés de # LVMH qui ont du mal à finir leurs fin de mois. Ils pourront mater tout cosy un reportage sur leur patron à 100 milliards de dollars les dimanches où ils ne bosseront pas.";;;#;"1141349923318837250";https://twitter.com/zenzitounae/status/1141349923318837250;0.035000;0.965000;0.000000;-0.128000;0.000000
;2019-06-19 10:12;2;7;"Faut pas exagérer... la fortune de # BernardArnault, le patron de # LVMH, dépasse les 100 milliards, mais de dollars https://www.lesechos.fr/monde/enjeux-internationaux/bernard-arnault-rejoint-jeff-bezos-et-bill-gates-au-club-des-fortunes-de-plus-de-100-milliards-1030423 …";;;# #;"1141347978478870529";https://twitter.com/grebert/status/1141347978478870529;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 10:01;0;0;"Client Engagement Analyst chez @ LVMH Paris # CDI # SalesforceJobs # CRM # LVMH # Analytics # Reportinghttps://boolo.io/offer/295838951-client-engagement-analyst-f-m?utm_source=agorapulse …";;@;# # # # # #;"1141345173374455809";https://twitter.com/boolo_io/status/1141345173374455809;0.000000;0.786000;0.214000;0.458800;0.000000
;2019-06-19 09:52;0;0;"Rihanna isn't letting up, her second FENTY Collection "Release 6-19" is on its way https://bit.ly/2Ipfqvg # FENTY # Release619 # Rihanna # LVMH pic.twitter.com/nV13HmkoW0";;;# # # #;"1141343073835933696";https://twitter.com/BoxBeautyco/status/1141343073835933696;0.000000;1.000000;0.000000;0.000000;0.000000
;2019-06-19 09:50;0;1;"I’ve been to London so incredibly often but this is my first time on top of @ theshardlondon Picture by andrew.fear # london # dapper # bespoke # suit # gentleman # gingerbeer # shardview # tommyhilfiger # hilfiger # lvmh… https://www.instagram.com/p/By5MWfQoFiQ/?igshid=18mws6hdhld6m …";;@;# # # # # # # # # #;"1141342550202040320";https://twitter.com/EWnetherking/status/1141342550202040320;0.000000;0.929000;0.071000;0.296000;0.550000
;2019-06-19 09:03;0;0;"La fortuna di # Arnault di 100,4 mld di dollari ora equivale a più del 3% dell’economia francese. # Lvmh https://www.fortuneita.com/2019/06/19/arnault-raggiunge-bezos-e-gates-vale-piu-di-100-mld-di-dollari/ …";;;# #;"1141330565846786050";https://twitter.com/fortuneitalia/status/1141330565846786050;0.000000;1.000000;0.000000;0.000000;0.000000
